student_id,gender,grade_level,gpa_band,admission_subject_group,high_school_subject_orientation,location_type,family_income_level,willing_to_relocate,preferred_study_budget,career_priority,role_model_field,math_skill,language_skill,analytical_skill,creativity,problem_solving,technology_interest,business_interest,finance_interest,social_interest,design_interest,communication_skill,leadership,teamwork_preference,adaptability,stress_tolerance,practical_learning_preference,mentor_need,roadmap_need,guidance_need,learning_motivation,labor_market_awareness,growth_mindset,student_cluster,recommended_major,recommended_courses,recommended_mentor_type,recommended_career_path,data_type,assessment_source,generation_method,generated_version
S0722,Male,Grade 12,6.5-7.9,Undecided,STEM-oriented,Suburban,Low,Yes,Medium,Growth,Education,4,5,4,3,4,3,3,5,1,3,4,3,2,4,4,2,3,3,2,3,4,4,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Finance Student → Credit Analyst Intern → Credit/Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0723,Female,Grade 12,8.0-8.9,"D01 - Math, Literature, English",Law-oriented,Urban,Medium,Undecided,High,Social Impact,Law,3,5,3,3,3,4,3,2,4,3,5,3,5,3,2,4,5,3,3,4,3,2,Social-Communicative,Law / Luật,Introduction to Law; Critical Thinking; Communication; Civic Education; English for Legal Studies,Law / Public Policy Mentor,Law Student → Legal Intern → Legal Assistant / Public Policy Assistant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0724,Female,Grade 12,8.0-8.9,Undecided,Social-science-oriented,Suburban,Low,Yes,High,Social Impact,Technology,2,4,4,3,5,4,3,2,4,3,4,5,5,3,2,2,5,3,4,3,3,2,Social-Communicative,Education and Counseling / Giáo dục & Tư vấn học đường,Communication; Psychology Basics; Education Studies; Career Planning,Education / Counseling Mentor,Education Student → Teaching Assistant → Education Consultant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0725,Female,Grade 12,8.0-8.9,"B00 - Math, Chemistry, Biology",Natural-science / Healthcare-oriented,Rural,Medium,Yes,Medium,Passion,Healthcare,3,3,4,2,3,3,3,2,2,4,2,4,3,2,4,3,4,4,5,3,2,3,Balanced Explorer,Healthcare / Y - Dược,Biology Basics; Chemistry Basics; Health Science Introduction; Communication; Medical Ethics,Healthcare / Medical Career Mentor,Health Science Student → Clinical / Pharmacy Intern → Healthcare Professional,synthetic,assessment_driven,domain_informed_rules,v1.4
S0726,Male,Grade 12,8.0-8.9,"A00 - Math, Physics, Chemistry",STEM-oriented,Rural,High,Yes,Low,Stability,Finance,5,4,3,4,4,5,3,1,3,2,2,2,3,3,4,5,3,3,2,3,2,4,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0727,Female,Grade 12,8.0-8.9,"D01 - Math, Literature, English",Law-oriented,Urban,Low,Undecided,Medium,Growth,Law,4,3,4,3,3,2,2,3,5,2,5,4,4,3,4,2,4,3,4,4,3,4,Social-Communicative,Law / Luật,Introduction to Law; Critical Thinking; Communication; Civic Education; English for Legal Studies,Law / Public Policy Mentor,Law Student → Legal Intern → Legal Assistant / Public Policy Assistant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0728,Male,Grade 11,8.0-8.9,Undecided,STEM-oriented,Urban,Medium,No,High,Growth,Technology,5,3,5,3,4,4,4,4,3,4,4,4,3,3,2,5,2,4,2,4,3,5,Tech-Analytical,Management Information Systems / Hệ thống thông tin quản lý,Python Basics; SQL; Business Analytics; Introduction to AI,Business-Tech Mentor,IT/IM Student → Data Intern → Business/Data Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0729,Female,Grade 11,8.0-8.9,"D01 - Math, Literature, English",Law-oriented,Suburban,Low,Yes,Medium,Salary,Law,4,4,5,3,3,2,3,3,3,3,4,5,3,2,3,2,3,4,3,4,5,4,Business-Strategic,Law / Luật,Introduction to Law; Critical Thinking; Communication; Civic Education; English for Legal Studies,Law / Public Policy Mentor,Law Student → Legal Intern → Legal Assistant / Public Policy Assistant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0730,Male,Grade 11,9.0-10.0,"C00 - Literature, History, Geography",Law-oriented,Rural,Medium,Undecided,Medium,Salary,Technology,2,3,4,3,4,4,2,2,4,3,2,3,3,2,3,3,2,4,4,5,3,2,Balanced Explorer,Career Exploration / Định hướng nghề nghiệp,Career Exploration; Basic IT; Communication; Study Planning; Self-Assessment,General Career Mentor,Exploration Stage → Foundation Courses → Major Selection,synthetic,assessment_driven,domain_informed_rules,v1.4
S0731,Prefer not to say,Grade 12,6.5-7.9,Undecided,Business-Finance-oriented,Suburban,Medium,Yes,Medium,Stability,Business,3,3,3,3,3,2,5,4,3,3,4,5,2,3,3,3,3,3,4,3,3,3,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0732,Male,Grade 12,6.5-7.9,"A00 - Math, Physics, Chemistry",Business-Finance-oriented,Suburban,High,Yes,Medium,Passion,Finance,3,4,3,3,3,3,5,5,3,2,5,4,3,4,4,4,2,4,3,4,5,3,Business-Strategic,FinTech / Công nghệ tài chính,Finance Fundamentals; Excel for Business; SQL; Data Analytics; FinTech Introduction,Finance-Tech Mentor,FinTech Intern → Digital Finance Analyst → FinTech Product Specialist,synthetic,assessment_driven,domain_informed_rules,v1.4
S0733,Female,Grade 12,8.0-8.9,"A00 - Math, Physics, Chemistry",STEM-oriented,Rural,High,Undecided,Low,Stability,Business,5,2,3,2,3,3,4,5,3,4,4,4,3,3,3,2,2,4,3,2,3,4,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Finance Student → Credit Analyst Intern → Credit/Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0734,Female,Grade 11,8.0-8.9,"C00 - Literature, History, Geography",Law-oriented,Suburban,Low,Yes,High,Social Impact,Design,4,3,5,5,3,1,3,4,4,4,4,4,3,1,1,5,2,3,2,1,4,4,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Assistant → UX/UI Designer → Product Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0735,Male,Grade 12,8.0-8.9,"D01 - Math, Literature, English",Language-Media-oriented,Urban,Medium,No,High,Growth,Business,4,4,3,5,3,4,3,4,3,4,3,3,2,2,2,4,3,3,4,4,2,3,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Student → UI/UX Intern → UX Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0736,Male,Grade 11,8.0-8.9,Undecided,Arts-Media-oriented,Urban,Medium,Yes,Medium,Passion,Business,4,3,3,4,2,3,3,4,2,4,3,4,2,4,4,4,2,4,3,3,2,4,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Student → UI/UX Intern → UX Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0737,Female,Grade 12,8.0-8.9,"D01 - Math, Literature, English",Language-oriented,Urban,High,Undecided,Medium,Social Impact,Technology,3,4,2,2,5,2,3,2,3,3,5,5,4,3,3,4,5,3,4,3,3,4,Social-Communicative,Education and Counseling / Giáo dục & Tư vấn học đường,Communication; Psychology Basics; Education Studies; Career Planning,Education / Counseling Mentor,Education Student → Teaching Assistant → Education Consultant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0738,Female,Grade 12,9.0-10.0,"D01 - Math, Literature, English",Law-oriented,Suburban,Low,No,High,Passion,Law,4,3,4,4,5,3,3,4,4,1,4,4,3,2,3,4,3,4,2,4,4,4,Business-Strategic,Law / Luật,Introduction to Law; Critical Thinking; Communication; Civic Education; English for Legal Studies,Law / Public Policy Mentor,Law Student → Legal Intern → Legal Assistant / Public Policy Assistant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0739,Female,Grade 12,6.5-7.9,"D01 - Math, Literature, English",Language-oriented,Urban,Medium,No,High,Passion,Technology,4,3,2,2,3,1,3,5,2,2,3,4,2,3,4,1,3,4,4,2,3,4,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Finance Student → Credit Analyst Intern → Credit/Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0740,Female,Grade 11,6.5-7.9,Undecided,STEM-oriented,Suburban,Low,Yes,High,Social Impact,Finance,5,3,5,2,4,5,3,2,2,2,3,2,3,2,1,4,3,4,2,2,3,5,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0741,Male,Grade 11,6.5-7.9,Undecided,STEM-oriented,Urban,Medium,No,Medium,Salary,Education,4,3,4,2,5,5,4,3,3,3,4,4,3,2,4,4,4,5,3,5,2,4,Tech-Analytical,Management Information Systems / Hệ thống thông tin quản lý,Python Basics; SQL; Business Analytics; Introduction to AI,Business-Tech Mentor,IT/IM Student → Data Intern → Business/Data Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0742,Male,Grade 12,8.0-8.9,"A00 - Math, Physics, Chemistry",STEM-oriented,Rural,High,Yes,Medium,Stability,Business,4,2,4,2,4,5,4,2,4,3,4,3,2,2,2,4,4,3,3,2,3,5,Tech-Analytical,Management Information Systems / Hệ thống thông tin quản lý,Python Basics; SQL; Business Analytics; Introduction to AI,Business-Tech Mentor,IT/IM Student → Data Intern → Business/Data Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0743,Male,Grade 12,8.0-8.9,"C00 - Literature, History, Geography",Social-science-oriented,Rural,Low,Undecided,Medium,Stability,Media & Communication,2,4,4,1,4,3,4,3,3,3,4,4,5,4,5,3,3,4,4,4,2,3,Social-Communicative,Human Resource Management / Quản trị nhân lực,Communication; Psychology Basics; HR Management; Career Planning,HR / Career Mentor,HR Student → Training Assistant → HR Specialist,synthetic,assessment_driven,domain_informed_rules,v1.4
S0744,Female,Grade 12,5.0-6.4,"A01 - Math, Physics, English",STEM-oriented,Rural,Low,No,Medium,Growth,Business,5,3,5,3,4,2,3,5,2,3,3,4,3,3,2,2,3,5,3,4,5,3,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Finance Student → Credit Analyst Intern → Credit/Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0745,Female,Grade 11,8.0-8.9,Undecided,Arts-Media-oriented,Suburban,High,Undecided,Medium,Passion,Education,3,3,2,4,3,3,4,4,4,5,3,3,3,3,4,5,3,4,2,4,2,3,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Student → UI/UX Intern → UX Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0746,Female,Grade 12,8.0-8.9,"A01 - Math, Physics, English",Natural-science / Healthcare-oriented,Suburban,Low,Undecided,Medium,Growth,Healthcare,3,4,3,3,3,3,2,2,3,3,3,3,3,3,3,4,4,5,5,3,2,2,Balanced Explorer,Healthcare / Y - Dược,Biology Basics; Chemistry Basics; Health Science Introduction; Communication; Medical Ethics,Healthcare / Medical Career Mentor,Health Science Student → Clinical / Pharmacy Intern → Healthcare Professional,synthetic,assessment_driven,domain_informed_rules,v1.4
S0747,Male,Grade 12,6.5-7.9,"A01 - Math, Physics, English",STEM-oriented,Urban,Low,No,Low,Salary,Business,3,2,4,3,3,4,4,5,2,3,3,4,1,2,5,4,3,2,2,4,4,3,Finance-Oriented,FinTech / Công nghệ tài chính,Accounting Basics; Financial Analysis; Excel; SQL; FinTech Basics; Online Learning Resources,Finance-Tech Mentor,Finance Student → Credit/Data Intern → Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0748,Female,Grade 12,6.5-7.9,"D01 - Math, Literature, English",Language-Media-oriented,Suburban,High,Yes,High,Stability,Media & Communication,4,5,2,2,3,3,3,4,3,4,4,4,4,2,3,2,4,3,4,3,4,3,Social-Communicative,Education and Counseling / Giáo dục & Tư vấn học đường,Communication; Psychology Basics; Education Studies; Career Planning,Education / Counseling Mentor,Education Student → Teaching Assistant → Education Consultant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0749,Male,Grade 11,9.0-10.0,"A00 - Math, Physics, Chemistry",Business-Finance-oriented,Rural,Medium,No,High,Stability,Technology,3,4,3,2,3,2,5,4,5,3,3,3,4,2,1,2,3,5,5,2,4,4,Balanced Explorer,Career Exploration / Định hướng nghề nghiệp,Career Exploration; Basic IT; Communication; Study Planning; Self-Assessment,General Career Mentor,Exploration Stage → Foundation Courses → Major Selection,synthetic,assessment_driven,domain_informed_rules,v1.4
S0750,Female,Grade 11,6.5-7.9,"B00 - Math, Chemistry, Biology",Natural-science / Healthcare-oriented,Suburban,Medium,No,Medium,Stability,Healthcare,3,3,4,4,3,5,3,3,3,2,3,5,3,2,2,4,2,5,3,3,3,5,Tech-Analytical,Healthcare / Y - Dược,Biology Basics; Chemistry Basics; Health Science Introduction; Communication; Medical Ethics,Healthcare / Medical Career Mentor,Health Science Student → Clinical / Pharmacy Intern → Healthcare Professional,synthetic,assessment_driven,domain_informed_rules,v1.4
S0751,Female,Grade 12,6.5-7.9,"C00 - Literature, History, Geography",Social-science-oriented,Urban,Low,Yes,Medium,Growth,Business,2,3,5,5,2,3,3,4,3,5,2,2,3,4,4,4,3,4,3,4,2,5,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Student → UI/UX Intern → UX Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0752,Female,Grade 12,6.5-7.9,"D01 - Math, Literature, English",Language-Media-oriented,Urban,Medium,No,Medium,Growth,Finance,3,2,5,3,3,3,3,5,4,4,3,3,3,4,5,3,2,4,3,3,4,3,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Banking Assistant → Financial Analyst → Finance Manager,synthetic,assessment_driven,domain_informed_rules,v1.4
S0753,Male,Grade 12,8.0-8.9,"D01 - Math, Literature, English",Language-oriented,Urban,Medium,Yes,Medium,Salary,Finance,3,3,5,4,4,5,3,3,3,3,2,2,3,3,2,4,2,3,3,3,3,4,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0754,Male,Grade 12,9.0-10.0,"D01 - Math, Literature, English",Language-Business-oriented,Rural,High,Yes,Medium,Salary,Finance,3,2,5,2,3,3,4,5,3,3,3,3,3,4,3,3,4,4,4,2,5,4,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Banking Assistant → Financial Analyst → Finance Manager,synthetic,assessment_driven,domain_informed_rules,v1.4
S0755,Female,Grade 11,8.0-8.9,"D01 - Math, Literature, English",Language-Media-oriented,Suburban,High,Yes,High,Growth,Design,3,4,2,5,4,2,3,3,2,4,3,4,3,2,4,4,2,3,4,3,3,3,Creative-Design,Digital Media and UX Design / Truyền thông số & Thiết kế UX,UI/UX Basics; Design Thinking; Content Strategy; Web Design,Design / Product Mentor,Design Assistant → UX/UI Designer → Product Designer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0756,Male,Grade 12,9.0-10.0,"A01 - Math, Physics, English",STEM-oriented,Rural,Medium,Undecided,Medium,Stability,Finance,4,3,3,3,3,2,3,5,3,3,2,4,2,3,3,3,3,2,3,4,5,4,Finance-Oriented,Finance and Banking / Tài chính - Ngân hàng,Accounting Basics; Banking Operations; Financial Analysis; Excel,Finance Mentor,Finance Student → Credit Analyst Intern → Credit/Financial Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0757,Prefer not to say,Grade 12,8.0-8.9,"D01 - Math, Literature, English",Law-oriented,Urban,Low,Undecided,Low,Social Impact,Law,5,5,3,3,4,2,4,3,5,3,4,5,4,3,3,3,3,3,3,4,2,2,Social-Communicative,Law / Luật,Introduction to Law; Critical Thinking; Communication; Civic Education; English for Legal Studies,Law / Public Policy Mentor,Law Student → Legal Intern → Legal Assistant / Public Policy Assistant,synthetic,assessment_driven,domain_informed_rules,v1.4
S0758,Male,Grade 12,8.0-8.9,"C00 - Literature, History, Geography",Law-oriented,Urban,Medium,Yes,Low,Growth,Media & Communication,2,2,4,5,3,4,3,3,4,5,5,3,3,3,2,5,3,2,3,3,3,5,Creative-Design,Communication and Digital Media / Truyền thông & Truyền thông số,Communication; Content Creation; Digital Marketing; Media Planning,Communication / Media Mentor,Communication Foundation → Media Projects → Digital Communication Pathway,synthetic,assessment_driven,domain_informed_rules,v1.4
S0759,Female,Grade 11,8.0-8.9,"D01 - Math, Literature, English",Language-Business-oriented,Suburban,Low,No,High,Growth,Business,4,3,3,3,4,2,5,4,3,3,4,3,5,4,5,2,3,4,3,2,4,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0760,Male,Grade 12,8.0-8.9,"A01 - Math, Physics, English",STEM-Business-oriented,Urban,High,Yes,Low,Growth,Business,3,4,2,3,3,2,3,3,4,3,3,5,4,3,5,4,4,3,3,3,4,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
S0761,Male,Grade 11,9.0-10.0,"A01 - Math, Physics, English",STEM-oriented,Urban,Medium,Yes,High,Growth,Business,4,2,3,4,3,5,3,3,3,3,3,4,4,3,2,3,3,4,3,3,3,5,Tech-Analytical,Information Technology / Công nghệ thông tin,Python Basics; SQL; Database Systems; Data Analytics,Technology Mentor,IT Student → Junior Developer → Software Engineer,synthetic,assessment_driven,domain_informed_rules,v1.4
S0762,Female,Grade 12,9.0-10.0,Undecided,STEM-oriented,Urban,Medium,Yes,High,Stability,Finance,4,4,4,2,3,4,5,3,3,3,3,4,1,4,2,3,2,3,4,3,3,4,Business-Strategic,Business Administration / Quản trị kinh doanh,Management; Marketing Basics; Business Analytics; Project Management,Business Mentor,Business Student → Project/Marketing Intern → Business Analyst,synthetic,assessment_driven,domain_informed_rules,v1.4
